overlap_45/PPMK2_TK/PPMK2_TK.log:2021-04-03 00:59:38,430 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.12% coverage
overlap_45/PPO_TK/PPO_TK.log:2021-04-03 00:59:45,268 - INFO - All done! Scheme created with 8 regions, 2 gaps, 75.5% coverage
overlap_45/PTRP1_TK/PTRP1_TK.log:2021-04-03 00:59:48,838 - INFO - All done! Scheme created with 4 regions, 1 gap, 59.62% coverage
overlap_45/PUCP7_TK/PUCP7_TK.log:2021-04-03 01:00:00,352 - INFO - All done! Scheme created with 7 regions, 0 gaps, 85.4% coverage
overlap_45/RBP45A_TK/RBP45A_TK.log:2021-04-03 01:00:11,038 - INFO - All done! Scheme created with 13 regions, 3 gaps, 81.65% coverage
overlap_45/REF_TK/REF_TK.log:2021-04-03 01:00:16,254 - INFO - All done! Scheme created with 6 regions, 1 gap, 73.54% coverage
overlap_45/SAS1_TK/SAS1_TK.log:2021-04-03 01:00:19,812 - INFO - All done! Scheme created with 4 regions, 1 gap, 56.39% coverage
overlap_45/SOC1_TK/SOC1_TK.log:2021-04-03 01:00:37,379 - INFO - All done! Scheme created with 17 regions, 7 gaps, 87.96% coverage
overlap_45/SQE1_TK/SQE1_TK.log:2021-04-03 01:00:49,483 - INFO - All done! Scheme created with 14 regions, 3 gaps, 81.17% coverage
overlap_45/SQE2_TK/SQE2_TK.log:2021-04-03 01:01:00,474 - INFO - All done! Scheme created with 13 regions, 5 gaps, 89.38% coverage
overlap_45/SQE3_TK/SQE3_TK.log:2021-04-03 01:01:11,477 - INFO - All done! Scheme created with 13 regions, 4 gaps, 87.83% coverage
overlap_45/SQE4_TK/SQE4_TK.log:2021-04-03 01:01:21,942 - INFO - All done! Scheme created with 12 regions, 5 gaps, 74.97% coverage
overlap_45/SQS1_TK/SQS1_TK.log:2021-04-03 01:01:35,726 - INFO - All done! Scheme created with 16 regions, 3 gaps, 88.1% coverage
overlap_45/SQS2_TK/SQS2_TK.log:2021-04-03 01:01:48,350 - INFO - All done! Scheme created with 14 regions, 2 gaps, 88.8% coverage
overlap_45/SRPP3_TK/SRPP3_TK.log:2021-04-03 01:01:52,963 - INFO - All done! Scheme created with 5 regions, 1 gap, 73.15% coverage
overlap_45/SRPP4_TK/SRPP4_TK.log:2021-04-03 01:02:01,717 - INFO - All done! Scheme created with 10 regions, 4 gaps, 84.08% coverage
overlap_45/SRPP5_TK/SRPP5_TK.log:2021-04-03 01:02:04,745 - INFO - All done! Scheme created with 3 regions, 0 gaps, 65.88% coverage
overlap_45/SRPP6_TK/SRPP6_TK.log:2021-04-03 01:02:08,350 - INFO - All done! Scheme created with 4 regions, 1 gap, 61.05% coverage
overlap_45/SRRP1_TK/SRRP1_TK.log:2021-04-03 01:02:10,589 - INFO - All done! Scheme created with 2 regions, 0 gaps, 65.22% coverage
overlap_45/SRRP2_TK/SRRP2_TK.log:2021-04-03 01:02:16,118 - INFO - All done! Scheme created with 6 regions, 2 gaps, 77.49% coverage
overlap_45/STKWNK_TK/STKWNK_TK.log:2021-04-03 01:02:18,200 - INFO - All done! Scheme created with 2 regions, 0 gaps, 41.74% coverage
overlap_45/SYP124_TK/SYP124_TK.log:2021-04-03 01:02:21,809 - INFO - All done! Scheme created with 4 regions, 0 gaps, 62.41% coverage
overlap_45/TCTP1_TK/TCTP1_TK.log:2021-04-03 01:02:24,038 - INFO - All done! Scheme created with 2 regions, 0 gaps, 43.38% coverage
overlap_45/TCTP2_TK/TCTP2_TK.log:2021-04-03 01:02:27,025 - INFO - All done! Scheme created with 3 regions, 1 gap, 58.99% coverage
overlap_45/TLP_TK/TLP_TK.log:2021-04-03 01:02:29,952 - INFO - All done! Scheme created with 3 regions, 1 gap, 60.08% coverage
overlap_45/UCE9_TK/UCE9_TK.log:2021-04-03 01:02:32,961 - INFO - All done! Scheme created with 3 regions, 1 gap, 62.55% coverage
overlap_45/VPE_TK/VPE_TK.log:2021-04-03 01:02:55,483 - INFO - All done! Scheme created with 19 regions, 7 gaps, 82.77% coverage
overlap_45/cluster_4H3M2EDPR_TK/cluster_4H3M2EDPR_TK.log:2021-04-03 00:51:50,303 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_45/cluster_CPT_TK/cluster_CPT_TK.log:2021-04-03 00:51:54,040 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_45/cluster_GGDPS_TK/cluster_GGDPS_TK.log:2021-04-03 00:51:59,128 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_45/e4H3M2EDPS1_TK/e4H3M2EDPS1_TK.log:2021-04-03 00:53:17,676 - INFO - All done! Scheme created with 16 regions, 7 gaps, 80.63% coverage
overlap_50/1DDX5PR1_TK/1DDX5PR1_TK.log:2021-04-03 01:03:05,964 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.54% coverage
overlap_50/1DDX5PS1_TK/1DDX5PS1_TK.log:2021-04-03 01:03:21,155 - INFO - All done! Scheme created with 18 regions, 8 gaps, 83.28% coverage
overlap_50/1DDX5PS2_TK/1DDX5PS2_TK.log:2021-04-03 01:03:38,485 - INFO - All done! Scheme created with 20 regions, 9 gaps, 89.66% coverage
overlap_50/1DDX5PS3_TK/1DDX5PS3_TK.log:2021-04-03 01:03:50,476 - INFO - All done! Scheme created with 14 regions, 6 gaps, 72.99% coverage
overlap_50/1_FEH_TK/1_FEH_TK.log:2021-04-03 01:04:02,474 - INFO - All done! Scheme created with 14 regions, 6 gaps, 78.17% coverage
overlap_50/1_FFT_TK/1_FFT_TK.log:2021-04-03 01:04:17,149 - INFO - All done! Scheme created with 17 regions, 8 gaps, 81.49% coverage
overlap_50/1_SST_TK/1_SST_TK.log:2021-04-03 01:04:36,929 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.93% coverage
overlap_50/2cMDE24CS1_TK/2cMDE24CS1_TK.log:2021-04-03 01:04:42,549 - INFO - All done! Scheme created with 6 regions, 2 gaps, 75.06% coverage
overlap_50/2cMDE4PCT1_TK/2cMDE4PCT1_TK.log:2021-04-03 01:04:54,661 - INFO - All done! Scheme created with 11 regions, 1 gap, 85.13% coverage
overlap_50/3H3MC1_TK/3H3MC1_TK.log:2021-04-03 01:05:01,495 - INFO - All done! Scheme created with 8 regions, 3 gaps, 78.69% coverage
overlap_50/3H3MCR1_TK/3H3MCR1_TK.log:2021-04-03 01:05:08,415 - INFO - All done! Scheme created with 8 regions, 1 gap, 83.29% coverage
overlap_50/3H3MCR2_TK/3H3MCR2_TK.log:2021-04-03 01:05:15,249 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.69% coverage
overlap_50/3H3MCR3_TK/3H3MCR3_TK.log:2021-04-03 01:05:21,798 - INFO - All done! Scheme created with 8 regions, 2 gaps, 89.6% coverage
overlap_50/3H3MCR4_TK/3H3MCR4_TK.log:2021-04-03 01:05:26,879 - INFO - All done! Scheme created with 6 regions, 2 gaps, 62.05% coverage
overlap_50/3H3MCR5_TK/3H3MCR5_TK.log:2021-04-03 01:05:32,058 - INFO - All done! Scheme created with 6 regions, 1 gap, 79.07% coverage
overlap_50/3H3MCS1_TK/3H3MCS1_TK.log:2021-04-03 01:05:39,872 - INFO - All done! Scheme created with 9 regions, 2 gaps, 78.73% coverage
overlap_50/4C5DP2CMDEK1_TK/4C5DP2CMDEK1_TK.log:2021-04-03 01:05:51,085 - INFO - All done! Scheme created with 13 regions, 4 gaps, 86.11% coverage
overlap_50/4H3M2EDPR1_TK/4H3M2EDPR1_TK.log:2021-04-03 01:06:00,876 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_50/4H3M2EDPR2_TK/4H3M2EDPR2_TK.log:2021-04-03 01:06:04,899 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.8% coverage
overlap_50/4H3M2EDPR3_TK/4H3M2EDPR3_TK.log:2021-04-03 01:06:14,380 - INFO - All done! Scheme created with 11 regions, 4 gaps, 72.94% coverage
overlap_50/A20AN1_TK/A20AN1_TK.log:2021-04-03 01:06:16,630 - INFO - All done! Scheme created with 2 regions, 0 gaps, 42.31% coverage
overlap_50/ACC1_TK/ACC1_TK.log:2021-04-03 01:06:23,473 - INFO - All done! Scheme created with 8 regions, 3 gaps, 63.16% coverage
overlap_50/ACC2_TK/ACC2_TK.log:2021-04-03 01:06:32,956 - INFO - All done! Scheme created with 11 regions, 5 gaps, 80.07% coverage
overlap_50/ACC3_TK/ACC3_TK.log:2021-04-03 01:06:49,354 - INFO - All done! Scheme created with 19 regions, 6 gaps, 88.41% coverage
overlap_50/ACT1_TK/ACT1_TK.log:2021-04-03 01:06:54,549 - INFO - All done! Scheme created with 6 regions, 2 gaps, 70.55% coverage
overlap_50/ADPATC2_TK/ADPATC2_TK.log:2021-04-03 01:06:59,680 - INFO - All done! Scheme created with 6 regions, 1 gap, 66.93% coverage
overlap_50/ALS_TK/ALS_TK.log:2021-04-03 01:07:50,825 - INFO - All done! Scheme created with 58 regions, 22 gaps, 88.83% coverage
overlap_50/ARFA1F2_TK/ARFA1F2_TK.log:2021-04-03 01:07:56,556 - INFO - All done! Scheme created with 5 regions, 2 gaps, 71.01% coverage
overlap_50/C72_TK/C72_TK.log:2021-04-03 01:07:58,624 - INFO - All done! Scheme created with 2 regions, 0 gaps, 49.05% coverage
overlap_50/CASP1_TK/CASP1_TK.log:2021-04-03 01:08:03,017 - INFO - All done! Scheme created with 5 regions, 0 gaps, 72.68% coverage
overlap_50/CCT1_TK/CCT1_TK.log:2021-04-03 01:08:06,717 - INFO - All done! Scheme created with 4 regions, 1 gap, 68.13% coverage
overlap_50/CDPK13_TK/CDPK13_TK.log:2021-04-03 01:08:15,336 - INFO - All done! Scheme created with 10 regions, 1 gap, 83.5% coverage
overlap_50/CO_TK/CO_TK.log:2021-04-03 01:08:41,394 - INFO - All done! Scheme created with 7 regions, 3 gaps, 79.31% coverage
overlap_50/CPIP_TK/CPIP_TK.log:2021-04-03 01:08:46,763 - INFO - All done! Scheme created with 6 regions, 2 gaps, 63.22% coverage
overlap_50/CPT1_1_TK/CPT1_1_TK.log:2021-04-03 01:08:50,434 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_50/CPT2_TK/CPT2_TK.log:2021-04-03 01:08:54,011 - INFO - All done! Scheme created with 4 regions, 1 gap, 65.71% coverage
overlap_50/CPT3_TK/CPT3_TK.log:2021-04-03 01:08:57,816 - INFO - All done! Scheme created with 4 regions, 1 gap, 54.28% coverage
overlap_50/CYP716A263_TK/CYP716A263_TK.log:2021-04-03 01:09:06,348 - INFO - All done! Scheme created with 10 regions, 4 gaps, 79.4% coverage
overlap_50/CYP716D60_TK/CYP716D60_TK.log:2021-04-03 01:09:20,682 - INFO - All done! Scheme created with 13 regions, 4 gaps, 84.99% coverage
overlap_50/DHDDS_TK/DHDDS_TK.log:2021-04-03 01:09:24,380 - INFO - All done! Scheme created with 4 regions, 1 gap, 69.65% coverage
overlap_50/DOG_1_TK/DOG_1_TK.log:2021-04-03 01:09:38,053 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.91% coverage
overlap_50/DREB_TK/DREB_TK.log:2021-04-03 01:09:42,425 - INFO - All done! Scheme created with 5 regions, 2 gaps, 76.74% coverage
overlap_50/DnaJP2_TK/DnaJP2_TK.log:2021-04-03 01:09:32,842 - INFO - All done! Scheme created with 10 regions, 3 gaps, 83.09% coverage
overlap_50/EG_TK/EG_TK.log:2021-04-03 01:10:08,877 - INFO - All done! Scheme created with 15 regions, 3 gaps, 85.86% coverage
overlap_50/EH_TK/EH_TK.log:2021-04-03 01:10:13,429 - INFO - All done! Scheme created with 5 regions, 1 gap, 68.84% coverage
overlap_50/ERF_TK/ERF_TK.log:2021-04-03 01:10:17,055 - INFO - All done! Scheme created with 4 regions, 1 gap, 70.1% coverage
overlap_50/ETR1_TK/ETR1_TK.log:2021-04-03 01:10:28,558 - INFO - All done! Scheme created with 14 regions, 6 gaps, 73.52% coverage
overlap_50/FDPS1_TK/FDPS1_TK.log:2021-04-03 01:10:39,071 - INFO - All done! Scheme created with 12 regions, 3 gaps, 86.08% coverage
overlap_50/FDPS2_TK/FDPS2_TK.log:2021-04-03 01:10:48,632 - INFO - All done! Scheme created with 11 regions, 4 gaps, 81.9% coverage
overlap_50/FTC_TK/FTC_TK.log:2021-04-03 01:11:26,074 - INFO - All done! Scheme created with 37 regions, 11 gaps, 88.76% coverage
overlap_50/FT_TK/FT_TK.log:2021-04-03 01:11:39,426 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.89% coverage
overlap_50/GDPS1_TK/GDPS1_TK.log:2021-04-03 01:11:51,467 - INFO - All done! Scheme created with 14 regions, 3 gaps, 88.17% coverage
overlap_50/GGDPS1_TK/GGDPS1_TK.log:2021-04-03 01:11:56,797 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_50/GGDPS2_TK/GGDPS2_TK.log:2021-04-03 01:12:02,046 - INFO - All done! Scheme created with 6 regions, 1 gap, 71.37% coverage
overlap_50/HSCP70-1_TK/HSCP70-1_TK.log:2021-04-03 01:12:08,599 - INFO - All done! Scheme created with 8 regions, 2 gaps, 74.2% coverage
overlap_50/IPDPI2_TK/IPDPI2_TK.log:2021-04-03 01:12:15,451 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.77% coverage
overlap_50/IPPK_TK/IPPK_TK.log:2021-04-03 01:12:19,061 - INFO - All done! Scheme created with 4 regions, 0 gaps, 68.6% coverage
overlap_50/MDPD_TK/MDPD_TK.log:2021-04-03 01:12:26,703 - INFO - All done! Scheme created with 9 regions, 2 gaps, 78.77% coverage
overlap_50/MK1_TK/MK1_TK.log:2021-04-03 01:12:37,152 - INFO - All done! Scheme created with 12 regions, 4 gaps, 83.37% coverage
overlap_50/MLL_TK/MLL_TK.log:2021-04-03 01:12:40,195 - INFO - All done! Scheme created with 3 regions, 1 gap, 66.92% coverage
overlap_50/MLP28_TK/MLP28_TK.log:2021-04-03 01:12:43,099 - INFO - All done! Scheme created with 3 regions, 0 gaps, 73.47% coverage
overlap_50/OC1_TK/OC1_TK.log:2021-04-03 01:13:23,950 - INFO - All done! Scheme created with 37 regions, 13 gaps, 86.77% coverage
overlap_50/OC2_TK/OC2_TK.log:2021-04-03 01:13:52,688 - INFO - All done! Scheme created with 32 regions, 10 gaps, 83.22% coverage
overlap_50/OC3_TK/OC3_TK.log:2021-04-03 01:14:09,532 - INFO - All done! Scheme created with 19 regions, 5 gaps, 86.78% coverage
overlap_50/OC4_TK/OC4_TK.log:2021-04-03 01:14:26,057 - INFO - All done! Scheme created with 19 regions, 4 gaps, 89.39% coverage
overlap_50/OC5_TK/OC5_TK.log:2021-04-03 01:14:50,691 - INFO - All done! Scheme created with 28 regions, 10 gaps, 87.99% coverage
overlap_50/OC6_TK/OC6_TK.log:2021-04-03 01:15:15,539 - INFO - All done! Scheme created with 27 regions, 11 gaps, 85.02% coverage
overlap_50/PCK_TK/PCK_TK.log:2021-04-03 01:15:19,598 - INFO - All done! Scheme created with 4 regions, 1 gap, 68.85% coverage
overlap_50/PEC2_TK/PEC2_TK.log:2021-04-03 01:15:26,377 - INFO - All done! Scheme created with 8 regions, 3 gaps, 77.19% coverage
overlap_50/PIRL_TK/PIRL_TK.log:2021-04-03 01:15:33,926 - INFO - All done! Scheme created with 9 regions, 3 gaps, 75.39% coverage
overlap_50/PK1_TK/PK1_TK.log:2021-04-03 01:15:37,595 - INFO - All done! Scheme created with 4 regions, 1 gap, 50.27% coverage
overlap_50/PMEI_TK/PMEI_TK.log:2021-04-03 01:15:45,795 - INFO - All done! Scheme created with 10 regions, 4 gaps, 75.97% coverage
overlap_50/PMIP1B_TK/PMIP1B_TK.log:2021-04-03 01:15:51,049 - INFO - All done! Scheme created with 6 regions, 1 gap, 79.32% coverage
overlap_50/PP2A-3_TK/PP2A-3_TK.log:2021-04-03 01:16:04,291 - INFO - All done! Scheme created with 15 regions, 6 gaps, 81.39% coverage
overlap_50/PPMK1_TK/PPMK1_TK.log:2021-04-03 01:16:13,086 - INFO - All done! Scheme created with 10 regions, 0 gaps, 84.4% coverage
overlap_50/PPMK2_TK/PPMK2_TK.log:2021-04-03 01:16:23,505 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.12% coverage
overlap_50/PPO_TK/PPO_TK.log:2021-04-03 01:16:30,746 - INFO - All done! Scheme created with 8 regions, 2 gaps, 75.5% coverage
overlap_50/PTRP1_TK/PTRP1_TK.log:2021-04-03 01:16:34,430 - INFO - All done! Scheme created with 4 regions, 1 gap, 59.62% coverage
overlap_50/PUCP7_TK/PUCP7_TK.log:2021-04-03 01:16:46,061 - INFO - All done! Scheme created with 7 regions, 0 gaps, 85.4% coverage
overlap_50/RBP45A_TK/RBP45A_TK.log:2021-04-03 01:16:56,743 - INFO - All done! Scheme created with 13 regions, 3 gaps, 81.65% coverage
overlap_50/REF_TK/REF_TK.log:2021-04-03 01:17:02,053 - INFO - All done! Scheme created with 6 regions, 1 gap, 73.54% coverage
overlap_50/SAS1_TK/SAS1_TK.log:2021-04-03 01:17:05,662 - INFO - All done! Scheme created with 4 regions, 1 gap, 56.39% coverage
overlap_50/SOC1_TK/SOC1_TK.log:2021-04-03 01:17:23,304 - INFO - All done! Scheme created with 17 regions, 7 gaps, 87.96% coverage
overlap_50/SQE1_TK/SQE1_TK.log:2021-04-03 01:17:35,456 - INFO - All done! Scheme created with 14 regions, 3 gaps, 81.17% coverage
overlap_50/SQE2_TK/SQE2_TK.log:2021-04-03 01:17:46,462 - INFO - All done! Scheme created with 13 regions, 5 gaps, 89.38% coverage
overlap_50/SQE3_TK/SQE3_TK.log:2021-04-03 01:17:57,448 - INFO - All done! Scheme created with 13 regions, 4 gaps, 87.83% coverage
overlap_50/SQE4_TK/SQE4_TK.log:2021-04-03 01:18:07,714 - INFO - All done! Scheme created with 12 regions, 5 gaps, 74.97% coverage
overlap_50/SQS1_TK/SQS1_TK.log:2021-04-03 01:18:21,441 - INFO - All done! Scheme created with 16 regions, 3 gaps, 88.1% coverage
overlap_50/SQS2_TK/SQS2_TK.log:2021-04-03 01:18:33,414 - INFO - All done! Scheme created with 14 regions, 2 gaps, 88.8% coverage
overlap_50/SRPP3_TK/SRPP3_TK.log:2021-04-03 01:18:38,053 - INFO - All done! Scheme created with 5 regions, 1 gap, 73.15% coverage
overlap_50/SRPP4_TK/SRPP4_TK.log:2021-04-03 01:18:46,798 - INFO - All done! Scheme created with 10 regions, 4 gaps, 84.08% coverage
overlap_50/SRPP5_TK/SRPP5_TK.log:2021-04-03 01:18:49,733 - INFO - All done! Scheme created with 3 regions, 0 gaps, 65.88% coverage
overlap_50/SRPP6_TK/SRPP6_TK.log:2021-04-03 01:18:53,288 - INFO - All done! Scheme created with 4 regions, 1 gap, 61.05% coverage
overlap_50/SRRP1_TK/SRRP1_TK.log:2021-04-03 01:18:55,465 - INFO - All done! Scheme created with 2 regions, 0 gaps, 65.22% coverage
overlap_50/SRRP2_TK/SRRP2_TK.log:2021-04-03 01:19:00,635 - INFO - All done! Scheme created with 6 regions, 2 gaps, 77.49% coverage
overlap_50/STKWNK_TK/STKWNK_TK.log:2021-04-03 01:19:02,694 - INFO - All done! Scheme created with 2 regions, 0 gaps, 41.74% coverage
overlap_50/SYP124_TK/SYP124_TK.log:2021-04-03 01:19:06,306 - INFO - All done! Scheme created with 4 regions, 0 gaps, 62.41% coverage
overlap_50/TCTP1_TK/TCTP1_TK.log:2021-04-03 01:19:08,506 - INFO - All done! Scheme created with 2 regions, 0 gaps, 43.38% coverage
overlap_50/TCTP2_TK/TCTP2_TK.log:2021-04-03 01:19:11,448 - INFO - All done! Scheme created with 3 regions, 1 gap, 58.99% coverage
overlap_50/TLP_TK/TLP_TK.log:2021-04-03 01:19:14,347 - INFO - All done! Scheme created with 3 regions, 1 gap, 60.08% coverage
overlap_50/UCE9_TK/UCE9_TK.log:2021-04-03 01:19:17,327 - INFO - All done! Scheme created with 3 regions, 1 gap, 62.55% coverage
overlap_50/VPE_TK/VPE_TK.log:2021-04-03 01:19:39,887 - INFO - All done! Scheme created with 19 regions, 7 gaps, 82.77% coverage
overlap_50/cluster_4H3M2EDPR_TK/cluster_4H3M2EDPR_TK.log:2021-04-03 01:08:26,228 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_50/cluster_CPT_TK/cluster_CPT_TK.log:2021-04-03 01:08:30,112 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_50/cluster_GGDPS_TK/cluster_GGDPS_TK.log:2021-04-03 01:08:35,367 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.14% coverage
overlap_50/e4H3M2EDPS1_TK/e4H3M2EDPS1_TK.log:2021-04-03 01:09:56,004 - INFO - All done! Scheme created with 16 regions, 7 gaps, 80.63% coverage
overlap_55/1DDX5PR1_TK/1DDX5PR1_TK.log:2021-04-03 01:19:50,582 - INFO - All done! Scheme created with 12 regions, 2 gaps, 84.54% coverage
overlap_55/1DDX5PS1_TK/1DDX5PS1_TK.log:2021-04-03 01:20:05,613 - INFO - All done! Scheme created with 18 regions, 8 gaps, 83.28% coverage
overlap_55/1DDX5PS2_TK/1DDX5PS2_TK.log:2021-04-03 01:20:23,667 - INFO - All done! Scheme created with 20 regions, 9 gaps, 89.66% coverage
overlap_55/1DDX5PS3_TK/1DDX5PS3_TK.log:2021-04-03 01:20:35,572 - INFO - All done! Scheme created with 14 regions, 6 gaps, 72.99% coverage
overlap_55/1_FEH_TK/1_FEH_TK.log:2021-04-03 01:20:48,009 - INFO - All done! Scheme created with 14 regions, 6 gaps, 78.17% coverage
overlap_55/1_FFT_TK/1_FFT_TK.log:2021-04-03 01:21:02,704 - INFO - All done! Scheme created with 17 regions, 8 gaps, 81.49% coverage
overlap_55/1_SST_TK/1_SST_TK.log:2021-04-03 01:21:22,428 - INFO - All done! Scheme created with 15 regions, 5 gaps, 84.93% coverage
overlap_55/2cMDE24CS1_TK/2cMDE24CS1_TK.log:2021-04-03 01:21:27,968 - INFO - All done! Scheme created with 6 regions, 2 gaps, 75.06% coverage
overlap_55/2cMDE4PCT1_TK/2cMDE4PCT1_TK.log:2021-04-03 01:21:40,063 - INFO - All done! Scheme created with 11 regions, 1 gap, 85.13% coverage
overlap_55/3H3MC1_TK/3H3MC1_TK.log:2021-04-03 01:21:46,822 - INFO - All done! Scheme created with 8 regions, 3 gaps, 78.69% coverage
overlap_55/3H3MCR1_TK/3H3MCR1_TK.log:2021-04-03 01:21:53,601 - INFO - All done! Scheme created with 8 regions, 1 gap, 83.29% coverage
overlap_55/3H3MCR2_TK/3H3MCR2_TK.log:2021-04-03 01:22:00,299 - INFO - All done! Scheme created with 8 regions, 1 gap, 78.69% coverage
overlap_55/3H3MCR3_TK/3H3MCR3_TK.log:2021-04-03 01:22:06,775 - INFO - All done! Scheme created with 8 regions, 2 gaps, 89.6% coverage
overlap_55/3H3MCR4_TK/3H3MCR4_TK.log:2021-04-03 01:22:11,931 - INFO - All done! Scheme created with 6 regions, 2 gaps, 62.05% coverage
overlap_55/3H3MCR5_TK/3H3MCR5_TK.log:2021-04-03 01:22:17,159 - INFO - All done! Scheme created with 6 regions, 1 gap, 79.07% coverage
overlap_55/3H3MCS1_TK/3H3MCS1_TK.log:2021-04-03 01:22:25,038 - INFO - All done! Scheme created with 9 regions, 2 gaps, 78.73% coverage
overlap_55/4C5DP2CMDEK1_TK/4C5DP2CMDEK1_TK.log:2021-04-03 01:22:36,192 - INFO - All done! Scheme created with 13 regions, 4 gaps, 86.11% coverage
overlap_55/4H3M2EDPR1_TK/4H3M2EDPR1_TK.log:2021-04-03 01:22:45,778 - INFO - All done! Scheme created with 11 regions, 4 gaps, 73.82% coverage
overlap_55/4H3M2EDPR2_TK/4H3M2EDPR2_TK.log:2021-04-03 01:22:49,767 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.8% coverage
overlap_55/4H3M2EDPR3_TK/4H3M2EDPR3_TK.log:2021-04-03 01:22:59,249 - INFO - All done! Scheme created with 11 regions, 4 gaps, 72.94% coverage
overlap_55/A20AN1_TK/A20AN1_TK.log:2021-04-03 01:23:01,466 - INFO - All done! Scheme created with 2 regions, 0 gaps, 42.31% coverage
overlap_55/ACC1_TK/ACC1_TK.log:2021-04-03 01:23:08,189 - INFO - All done! Scheme created with 8 regions, 3 gaps, 63.16% coverage
overlap_55/ACC2_TK/ACC2_TK.log:2021-04-03 01:23:17,690 - INFO - All done! Scheme created with 11 regions, 5 gaps, 80.07% coverage
overlap_55/ACC3_TK/ACC3_TK.log:2021-04-03 01:23:34,082 - INFO - All done! Scheme created with 19 regions, 6 gaps, 88.41% coverage
overlap_55/ACT1_TK/ACT1_TK.log:2021-04-03 01:23:39,290 - INFO - All done! Scheme created with 6 regions, 2 gaps, 70.55% coverage
overlap_55/ADPATC2_TK/ADPATC2_TK.log:2021-04-03 01:23:44,491 - INFO - All done! Scheme created with 6 regions, 1 gap, 66.93% coverage
overlap_55/ALS_TK/ALS_TK.log:2021-04-03 01:24:36,053 - INFO - All done! Scheme created with 58 regions, 22 gaps, 88.83% coverage
overlap_55/ARFA1F2_TK/ARFA1F2_TK.log:2021-04-03 01:24:41,577 - INFO - All done! Scheme created with 5 regions, 2 gaps, 71.01% coverage
overlap_55/C72_TK/C72_TK.log:2021-04-03 01:24:43,622 - INFO - All done! Scheme created with 2 regions, 0 gaps, 49.05% coverage
overlap_55/CASP1_TK/CASP1_TK.log:2021-04-03 01:24:48,005 - INFO - All done! Scheme created with 5 regions, 0 gaps, 72.68% coverage
overlap_55/CCT1_TK/CCT1_TK.log:2021-04-03 01:24:51,660 - INFO - All done! Scheme created with 4 regions, 1 gap, 68.13% coverage
overlap_55/CDPK13_TK/CDPK13_TK.log:2021-04-03 01:25:00,271 - INFO - All done! Scheme created with 10 regions, 1 gap, 83.5% coverage
overlap_55/CO_TK/CO_TK.log:2021-04-03 01:25:26,377 - INFO - All done! Scheme created with 7 regions, 3 gaps, 79.31% coverage
overlap_55/CPIP_TK/CPIP_TK.log:2021-04-03 01:25:31,844 - INFO - All done! Scheme created with 6 regions, 2 gaps, 63.22% coverage
overlap_55/CPT1_1_TK/CPT1_1_TK.log:2021-04-03 01:25:35,511 - INFO - All done! Scheme created with 4 regions, 1 gap, 57.98% coverage
overlap_55/CPT2_TK/CPT2_TK.log:2021-04-03 01:25:39,014 - INFO - All done! Scheme created with 4 regions, 1 gap, 65.71% coverage
overlap_55/CPT3_TK/CPT3_TK.log:2021-04-03 01:25:42,786 - INFO - All done! Scheme created with 4 regions, 1 gap, 54.28% coverage
overlap_55/CYP716A263_TK/CYP716A263_TK.log:2021-04-03 01:25:51,308 - INFO - All done! Scheme created with 10 regions, 4 gaps, 79.4% coverage
overlap_55/CYP716D60_TK/CYP716D60_TK.log:2021-04-03 01:26:05,536 - INFO - All done! Scheme created with 13 regions, 4 gaps, 84.99% coverage
overlap_55/DHDDS_TK/DHDDS_TK.log:2021-04-03 01:26:09,260 - INFO - All done! Scheme created with 4 regions, 1 gap, 69.65% coverage
overlap_55/DOG_1_TK/DOG_1_TK.log:2021-04-03 01:26:23,115 - INFO - All done! Scheme created with 6 regions, 2 gaps, 81.91% coverage
overlap_55/DREB_TK/DREB_TK.log:2021-04-03 01:26:27,426 - INFO - All done! Scheme created with 5 regions, 2 gaps, 76.74% coverage
overlap_55/DnaJP2_TK/DnaJP2_TK.log:2021-04-03 01:26:17,862 - INFO - All done! Scheme created with 10 regions, 3 gaps, 83.09% coverage
overlap_55/EG_TK/EG_TK.log:2021-04-03 01:26:53,734 - INFO - All done! Scheme created with 15 regions, 3 gaps, 85.86% coverage
